Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
1001;InfraVest Taiwan Wind Farms Bundled Project 2011 - Taiwan;Renewable Energy;Wind;Eastern Asia;Taiwan;;976.517;2014
1003;Degirmen Weir and Hydroelectric Power Plant;Renewable Energy;Hydropower;Western Asia;Türkiye;;46.673;2015
1006;Highveld Air Quality - Highveld Central Project;Household & Community;Cookstoves;Sub-Saharan Africa;South Africa;;16.365;2012
1011;YGF Mangshi Household Biogas Tank Project;Household & Community;Biodigesters;Eastern Asia;China;;14.136;2012
1013;Kocaeli Landfill Gas to Electricity Project;Waste Management;Landfill Methane;Western Asia;Türkiye;;718.935;2012
1014;Kusakli Hydro Electric Power Plant;Renewable Energy;Hydropower;Western Asia;Türkiye;;20.881;2019
1015;"Ramanagara Biogas Project version 02; 10th November 2010";Household & Community;Biodigesters;Southern Asia;India;;283.992;2016
1016;Konya Aslim Landfill Gas Management Project - Turkey;Waste Management;Landfill Methane;Western Asia;Türkiye;;400.564;2011
1017;Mordogan Wind Farm Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;206.679;2018
1018;Korkmaz Wind Farm Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;175.144;2018
1020;Production and dissemination of Ceramic Water Purifiers by Hydrologic in the Kingdom of Cambodia;Household & Community;Clean Water;South-Eastern Asia;Cambodia;;1.132.953;2011
1021;Improved Woodstoves in Udaipur - Helping Women and Environment;Household & Community;Cookstoves;Southern Asia;India;;259.400;2016
10220;Humbo Ethiopia Assisted Natural Regeneration Project;Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Ethiopia;;240.371;2009
1027;Maluti Air Quality Project - South;Household & Community;Cookstoves;Sub-Saharan Africa;South Africa;;3.149;2010
1028;Efficient Cookstoves in Bahia II - Santo Amaro;Household & Community;Cookstoves;Latin America and the Caribbean;Brazil;;29.330;2014
1029;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 02 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;108.612;2010
1030;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 03 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;91.286;2010
10309;"Jbel Sendouq-Khalladi (""Khalladi"") wind farm project in Morocco (GS5073 CER to VER conversion)";Renewable Energy;Wind;Northern Africa;Morocco;;34.439;2018
1031;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 04 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;112.254;2010
10312;BARRY CALLEBAUT COCOA;Forestry & Land Use;Afforestation/Reforestation;International;International;;0;
1033;Xuyong household biogas Gold Standard VER Project;Household & Community;Biodigesters;Eastern Asia;China;;45.900;2012
1034;Dagpazari Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;390.011;2012
10355;Nam Long Hydropower Project (GS2707 CER to VER conversion);Renewable Energy;Hydropower;South-Eastern Asia;Laos;;39.680;2016
1038;Highveld Air Quality - Maluti East;Household & Community;Cookstoves;Sub-Saharan Africa;South Africa;;13.841;2010
1039;Maluti Air Quality Project - West;Household & Community;Cookstoves;Sub-Saharan Africa;South Africa;;6.432;2010
1040;Highveld Air Quality - Standerton project;Household & Community;Cookstoves;Sub-Saharan Africa;South Africa;;1.140;2011
1041;Ferrosilicon waste heat power generation project;Industrial & Commercial;Waste Heat Recovery;Eastern Asia;China;;273.212;2017
10410;Vaayu India Wind Power Project in Andhra Pradesh (GS4603 CER to VER conversion);Renewable Energy;Wind;Southern Asia;India;;75.000;2014
10411;CECIC HKC Danjinghe Wind Farm Project (GS6753 CER to VER Conversion);Renewable Energy;Wind;Eastern Asia;China;;20.000;2017
1042;Ceará Renewable Energy Bundled Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;505.363;2010
1044;GS VER UpEnergy's Uganda Biomass Cookstove Project;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;579.180;2011
10457;Proyecto Mirador Enhanced Distribution of Improved Cookstoves in Latin America – Second VPA for Distribution of Dos por Tres Cookstoves in Guatemala;Household & Community;Cookstoves;Latin America and the Caribbean;Guatemala;;113.835;2019
10459;Grid Connected Wind Power Project In Maharashtra India By Bhilwara (GS3705 CER to VER Conversion);Renewable Energy;Wind;Southern Asia;India;;500;2013
10466;FCN GS PoA for Rural Communities VPA 04;Household & Community;Cookstoves;Southern Asia;India;;9.244;2020
1048;MicroEnergy Credits XacBank Microfinance for Home Insulation;Household & Community;Weatherization;Eastern Asia;Mongolia;;8.703;2011
1049;GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru - VPA2;Household & Community;Cookstoves;Latin America and the Caribbean;Peru;;1.516.361;2010
1054;Demircili WPP;Renewable Energy;Wind;Western Asia;Türkiye;;149.300;2018
1055;SARPINCIK WPP;Renewable Energy;Wind;Western Asia;Türkiye;;114.556;2018
1059;Rural Education for Development Society (REDS) Photovoltaic Lighting Project;Renewable Energy;Solar Lighting;Southern Asia;India;;9.890;2012
1060;Improved Cook Stoves programme for Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;323.646;2013
1061;Kayseri Molu Landfill Gas to Energy Project Turkey;Waste Management;Landfill Methane;Western Asia;Türkiye;;1.167.370;2011
1064;Efficient Cookstoves for Cameroon's Littoral and South-West regions;Household & Community;Cookstoves;Sub-Saharan Africa;Cameroon;;51.367;2012
10656;Enercon Wind Farm (Hindustan) Ltd in Rajasthan (GS2483 CER to VER conversion);Renewable Energy;Wind;Southern Asia;India;;104.978;2013
10657;GS5658 VPA 16: Water is Life Madagascar;Household & Community;Clean Water;Sub-Saharan Africa;Madagascar;;35.223;2019
10658;GS5658 VPA 17: Water is Life Madagascar;Household & Community;Clean Water;Sub-Saharan Africa;Madagascar;;28.487;2019
10659;GS5658 VPA 18: Water is Life Madagascar;Household & Community;Clean Water;Sub-Saharan Africa;Madagascar;;35.051;2019
10661;Vaayu India Wind Power Project in Gujarat (GS3958 CER to VER conversion);Renewable Energy;Wind;Southern Asia;India;;104.822;2014
10662;Vaayu India Wind Power Project in Jaisalmer Rajasthan (GS5013 CER to VER conversion);Renewable Energy;Wind;Southern Asia;India;;140.236;2015
10663;GS1247 VPA 231 Sierra Leone Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Sierra Leone;;9.498;2022
10664;GS1247 VPA 232 Sierra Leone Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Sierra Leone;;8.233;2022
10665;GS1247 VPA 233 Sierra Leone Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Sierra Leone;;6.532;2022
1067;Metristepe Wind Farm Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;513.923;2012
1068;Bursa-Hamitler Landfill Gas Collection and Energy Utilization Project;Waste Management;Landfill Methane;Western Asia;Türkiye;;510.297;2012
10710;Promotion of clean cooking solutions in rural India by Infosys – VPA 1;Household & Community;Biodigesters;Southern Asia;India;;234.397;2020
10711;GS5562 VPA 2: Efficient and Clean Cooking for Mozambican Low-Income Households;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;0;
10712;MIVO Energie - Enabling LPG access for cooking in Togo;Household & Community;Cookstoves;Sub-Saharan Africa;Togo;;38.531;2020
10716;Improved cook stoves and sustainable charcoal initiative CPA 1;Household & Community;Cookstoves;Southern Asia;India;;1.961.493;2020
10718;Zaidi Bomba Maji Arusha;Household & Community;Clean Water;Sub-Saharan Africa;Tanzania;;16.753;2019
1072;Bares II Wind Power Plant Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;299.253;2011
10725;GS1247 VPA 246 Kaliro Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Uganda;;29.525;2020
10726;GS1247 VPA 247 Kaliro Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Uganda;;28.409;2020
1073;Pamukova Integrated Solid Waste Management Plant Project;Agriculture;Manure Methane Digester;Western Asia;Türkiye;;43.865;2012
10735;GS1247 VPA 256 Northern Ethiopia Community Safe Water;Household & Community;Clean Water;Sub-Saharan Africa;Ethiopia;;11.287;2020
10736;GS1247 VPA 257 Northern Ethiopia Community Protected Springs;Household & Community;Clean Water;Sub-Saharan Africa;Ethiopia;;15.758;2020
10737;GS1247 VPA 258 Northern Ethiopia Community Protected Springs;Household & Community;Clean Water;Sub-Saharan Africa;Ethiopia;;3.402;2021
10738;WADI - Innovation for Safe Water and Climate in Uganda;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;76.849;2020
10739;Nepal Biogas Support Program-CPA 10: 10589 digesters;Household & Community;Biodigesters;Southern Asia;Nepal;;20.793;2020
1074;Santander and Las Tapias Renewable Energy Project;Renewable Energy;Biomass;Latin America and the Caribbean;Colombia;;127.420;2013
10740;GS5047 VPA47 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project I;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;24.227;2021
10741;GS5047 VPA48 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project II;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;21.507;2021
10742;GS5047 VPA49 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project III;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;20.313;2021
10776;GS5658 VPA 21: Access to energy for local development and women's empowerment in Cabo Delgado Province Mozambique;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;6.238;2020
10777;GS5658 VPA 22: Production and sale of efficient cookstoves in the urban areas of Maputo Province;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;12.607;2020
10778;GS1340 Efficient cookstoves in Burkina Faso - VPA-14 - Improved Cookstove F3PA project in Nahouri;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;29.324;2020
10779;GS1340 Efficient cookstoves in Burkina Faso - VPA-15 - Improved Cookstove F3PA project in Nahouri;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;29.156;2020
1078;Aqua Clara Water Filtration Program in Kenya;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;242.718;2011
10780;GS1340 Efficient cookstoves in Burkina Faso - VPA-16 - Improved Cookstove F3PA project in Nahouri;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;29.262;2020
10781;GS1340 Efficient cookstoves in Burkina Faso - VPA-17 - Improved Cookstove F3PA project in Nahouri;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;22.239;2020
10782;Household biogas plants in rural parts of Central India;Household & Community;Biodigesters;Southern Asia;India;;126.460;2019
10783;GS5658 VPA 23: Water is Life Madagascar;Household & Community;Clean Water;Sub-Saharan Africa;Madagascar;;27.350;2020
10784;GS5658 VPA 24: Water is Life Madagascar;Household & Community;Clean Water;Sub-Saharan Africa;Madagascar;;25.719;2020
10788;Sustainable Market Development of Improved cooking in rural Nepal by Practical Action;Household & Community;Cookstoves;Southern Asia;Nepal;;21.506;2019
10790;GS10789 VPA1: Efficient and Clean Cooking for households in Somalia;Household & Community;Cookstoves;Sub-Saharan Africa;Somalia;;2.667.927;2019
10791;GS10789 VPA2: Efficient and Clean Cooking for households in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;639.869;2021
10792;GS10789 VPA3: Efficient and Clean Cooking for households in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;180.186;2021
10794;Hoa Binh 1 Wind Power Project;Renewable Energy;Wind;South-Eastern Asia;Viet Nam;;161.117;2021
10796;Implementation and operation of water kiosks in Kenya - VPA 1;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;205;2022
10798;Wind Power Project At Sea – No.5 Wind Power Plant Thanh Hai 1-4;Renewable Energy;Wind;South-Eastern Asia;Viet Nam;;75.535;2021
10799;GS1247 VPA 259 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;24.946;2019
10800;GS1247 VPA 260 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;24.482;2019
10801;GS1247 VPA 261 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;23.170;2019
10802;GS1247 VPA 262 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;22.958;2019
10803;GS1247 VPA 263 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;22.463;2019
10804;GS1247 VPA 264 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;23.997;2019
10805;GS1247 VPA 265 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;21.857;2019
10806;GS5658 VPA 25: Promoting energy efficiency & clean cooking in Pemba;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Mozambique;;11.970;2020
10807;GS5658 VPA 26: Promoting energy efficiency & clean cooking in Pemba;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Mozambique;;7.984;2020
10808;Grid-connected Solar PV project in Kahone;Renewable Energy;Solar - Centralized;Sub-Saharan Africa;Senegal;;77.323;2021
10809;Grid-connected Solar PV project in Kael;Renewable Energy;Solar - Centralized;Sub-Saharan Africa;Senegal;;70.422;2021
10810;Biogas Support Program – Nepal (BSP-Nepal) Activity-1;Household & Community;Biodigesters;Southern Asia;Nepal;;67.282;2018
10811;Biogas Support Program – Nepal (BSP-Nepal) Activity-2;Household & Community;Biodigesters;Southern Asia;Nepal;;57.614;2018
10812;Biogas Support Program – Nepal Activity-3;Household & Community;Biodigesters;Southern Asia;Nepal;;205.535;2018
10813;Biogas Support Program – Nepal Activity-4;Household & Community;Biodigesters;Southern Asia;Nepal;;198.796;2018
10821;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA001;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;104.199;2020
10822;Barry Callebaut Dairy;Agriculture;Feed Additives;International;International;;0;
10823;Solar Drip Irrigation for Smallholder Farmers in Morocco;Renewable Energy;Solar - Distributed;Northern Africa;Morocco;;760;2020
10825;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA002;Household & Community;Cookstoves;Southern Asia;India;;92.577;2020
10826;GS5047 VPA50 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project I;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;19.331;2020
10827;GS5047 VPA51 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project II;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;16.532;2021
10828;GS5047 VPA52 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project III;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;14.182;2021
1083;Biogas Program for the Animal Husbandry Sector of Vietnam;Household & Community;Biodigesters;South-Eastern Asia;Viet Nam;;3.072.265;2010
10830;Zorlu Enerji Wind Project (GS3946 CER to VER conversion);Renewable Energy;Wind;Southern Asia;Pakistan;;7.500;2014
10832;Implementation and operation of Food & Energy Systems in Madagascar;Renewable Energy;RE Bundled;Sub-Saharan Africa;Madagascar;;1.798;2020
10866;GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 017;Household & Community;Cookstoves;South-Eastern Asia;Myanmar;;13.541;2020
10872;GS5658 VPA 29: Improved Cookstoves for Environmental Conservation in Southern Ethiopia;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;24.875;2020
10873;GS5658 VPA 30: Improved Cookstoves for Environmental Conservation in Southern Ethiopia;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;24.966;2020
10879;Orb Energy Solar Program In India - VPA06;Renewable Energy;Solar - Distributed;Southern Asia;India;;178.052;2020
10885;GS10884 - KOKO Kenya - Ethanol Cookstoves Program - CPA-0001;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;221.038;2021
10886;"""Commonland African Improved Cookstove Programme – VPA 01 (Peace Parks and Simalaha Community Conservancy)""";Household & Community;Cookstoves;Sub-Saharan Africa;Zambia;;136.472;2020
10887;AVN08-S-01 Methane Recovery and Biogas Utilization Project Nghe An Province Vietna;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Viet Nam;;65.738;2021
10888;Methane Recovery and Biogas Utilization Project Yen Bai Province Vietnam;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Viet Nam;;61.718;2021
10889;Methane Recovery and Biogas Utilization Project Lao Cai Province Vietnam;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Viet Nam;;81.203;2021
10890;Methane Recovery and Biogas Utilization Project Quang Tri Province Vietnam;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Viet Nam;;95.893;2021
10897;Rwanda Kamonyi District Clean Water Project I;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;5.760;2021
10899;Up Energy Improved Cookstoves Programme Uganda – CPA No 001;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;14.578;2021
1090;Sayalar Wind Farm Capacity Addition Project;Renewable Energy;Wind;Western Asia;Türkiye;;47.132;2019
10900;Up Energy Improved Cookstoves Programme Uganda – CPA No 002;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;81.791;2021
10901;Up Energy Improved Cookstoves Programme Uganda – CPA No 003;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;90.770;2021
10902;Up Energy Improved Cookstoves Programme Uganda – CPA No 004;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;102.410;2021
10903;Up Energy Improved Cookstoves Programme Uganda – CPA No 005;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;205.300;2020
10904;Up Energy Improved Cookstoves Programme Uganda – CPA No 006;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;192.680;2020
10905;Up Energy Improved Cookstoves Programme Uganda – CPA No 007;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;191.599;2020
10906;Up Energy Improved Cookstoves Programme Uganda – CPA No 008;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;186.210;2020
10907;Up Energy Improved Cookstoves Programme Uganda – CPA No 009;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;150.479;2020
10908;Up Energy Improved Cookstoves Programme Uganda – CPA No 010;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;155.666;2020
10909;Up Energy Improved Cookstoves Programme Uganda – CPA No 011;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;157.247;2020
1091;42 MW Amasya Wind Power Project;Renewable Energy;Wind;Western Asia;Türkiye;;312.873;2018
10910;Up Energy Improved Cookstoves Programme Uganda – CPA No 012;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;158.184;2020
10911;Up Energy Improved Cookstoves Programme Uganda – CPA No 013;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;146.524;2020
10912;Up Energy Improved Cookstoves Programme Uganda – CPA No 014;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;145.802;2020
10913;Up Energy Improved Cookstoves Programme Uganda – CPA No 015;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;145.597;2020
10914;Up Energy Improved Cookstoves Programme Uganda – CPA No 016;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;145.154;2020
10915;Up Energy Improved Cookstoves Programme Uganda – CPA No 017;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;124.893;2020
10916;Up Energy Improved Cookstoves Programme Uganda – CPA No 018;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;124.893;2020
10917;Up Energy Improved Cookstoves Programme Uganda – CPA No 019;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;124.893;2020
10918;Up Energy Improved Cookstoves Programme Uganda – CPA No 020;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;124.893;2020
10919;Up Energy Improved Cookstoves Programme Uganda – CPA No 021;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;58.281;2020
10920;Up Energy Improved Cookstoves Programme Uganda – CPA No 022;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;58.281;2020
10921;Up Energy Improved Cookstoves Programme Uganda – CPA No 023;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;56.940;2020
10922;GS1340 - Efficient cookstoves in Burkina Faso – tiipaalga F3PA cookstoves in Center-South Protected Areas - VPA-18;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;7.461;2021
10923;GS1340 - Efficient cookstoves in Burkina Faso – tiipaalga F3PA cookstoves in Center-South Protected Areas - VPA-19;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;7.264;2021
10924;GS1340 - Efficient cookstoves in Burkina Faso – tiipaalga F3PA cookstoves in Center-South Protected Areas - VPA-20;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;2.559;2021
1094;WWF Mamize Firewood-Saving Cook Stove Project I;Household & Community;Cookstoves;Eastern Asia;China;;46.994;2011
1095;WWF Mamize Firewood-Saving Cook Stove Project III;Household & Community;Cookstoves;Eastern Asia;China;;44.735;2011
1096;WWF Mamize Firewood-Saving Cook Stove Project IV;Household & Community;Cookstoves;Eastern Asia;China;;43.621;2012
10967;Community Carbon Efficient Cooking Programme-VPA1;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;660.594;2021
10968;Community Carbon Safe Water Drinking Programme-VPA2;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;9.391;2021
1097;WWF Mamize Firewood-Saving Cook Stove Project II;Household & Community;Cookstoves;Eastern Asia;China;;43.088;2012
10970;UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-4;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;85.243;2021
10974;"Improved Cooking Stoves in Bangladesh – CPA No.12 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;113.025;2018
10975;Hoa Binh 1 – Phase 2 Wind Power Project;Renewable Energy;Wind;South-Eastern Asia;Viet Nam;;124.091;2021
10976;"Improved Cooking Stoves in Bangladesh – CPA No.13 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;111.621;2018
10977;"Improved Cooking Stoves in Bangladesh – CPA No.14 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;111.879;2018
10978;"Improved Cooking Stoves in Bangladesh – CPA No.15 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;111.314;2018
10979;"Improved Cooking Stoves in Bangladesh – CPA No.16 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;113.001;2018
1098;Zhongshan County Micro Hydro Project Bundle No.1;Renewable Energy;Hydropower;Eastern Asia;China;;39.645;2011
10980;"Improved Cooking Stoves in Bangladesh – CPA No.17 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;112.244;2018
10981;"Improved Cooking Stoves in Bangladesh – CPA No.18 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;112.523;2018
10982;"Improved Cooking Stoves in Bangladesh – CPA No.19 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;102.584;2018
10987;GivePower Kenya Solar Water Farms;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;15.535;2020
10988;GS5658 VPA 31: Improved Cookstoves for Environmental Conservation in Southern Ethiopia;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;18.405;2021
10989;GS5658 VPA 32: Improved Cookstoves for Environmental Conservation in Southern Ethiopia;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;15.198;2021
10990;GS5047 VPA59 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project IV;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;11.296;2021
10991;GS5047 VPA60 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project V;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;9.460;2021
10992;GS5047 VPA61 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project VI;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;7.941;2022
10993;GS5047 VPA62 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project VII;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;6.703;2022
10994;GS5047 VPA63 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project VIII;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;4.215;2022
10995;GS5047 VPA64 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project IX;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;1.357;2022
1100;Zhongshan County Micro Hydro Project Bundle No.2;Renewable Energy;Hydropower;Eastern Asia;China;;31.954;2011
11007;UpEnergy – Social and Climate Impact Programme-Cooking Devices VPA-6;Household & Community;Cookstoves;Sub-Saharan Africa;Zambia;;76.490;2022
1101;Zhongshan County Micro Hydro Project Bundle No.3;Renewable Energy;Hydropower;Eastern Asia;China;;39.186;2011
11010;GS7591 VPA 37 Zambia Western Province Safe Water Project;Household & Community;Clean Water;Sub-Saharan Africa;Zambia;;177.291;2020
11011;GS7591 VPA 38 Zambia Western Province Safe Water Project;Household & Community;Clean Water;Sub-Saharan Africa;Zambia;;10.518;2022
11012;GS5047 VPA76 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project IV;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;18.439;2022
11013;GS5047 VPA77 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project V;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;17.579;2022
11014;GS5047 VPA78 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VI;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;15.236;2022
11015;GS5047 VPA79 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VII;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;13.714;2022
11016;GS5047 VPA80 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VIII;Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;Rwanda;;13.763;2022
11029;GS5658 VPA 33: Access to energy for local development and women's empowerment in Cabo Delgado Province Mozambique;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;20.769;2021
1103;Zhongshan County Micro Hydro Project Bundle No.5;Renewable Energy;Hydropower;Eastern Asia;China;;37.112;2011
1104;Zhongshan County Micro Hydro Project Bundle No.6;Renewable Energy;Hydropower;Eastern Asia;China;;34.988;2011
11041;"GS5658 VPA 34: ""Access to energy for local development and resilience building in Uganda""";Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;11.700;2021
11042;"GS5658 VPA 35: ""Access to energy for local development and resilience building in Uganda""";Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;8.035;2021
